GeneID	Dermanura_bogotensis1	Artibeus_jamaicensis1	Artibeus_jamaicensis2	Artibeus_jamaicensis3	Artibeus_jamaicensis4	Eonycteris_spelaea1	Eonycteris_spelaea2	Hipposideros_armiger1	Hipposideros_armiger2	Desmodus_rotundus1	Phyllostomus_discolor1	Phyllostomus_discolor2	Molossus_molossus1	Tonatia_saurophila1	Rhinolophus_ferrumequinum1	Rhinolophus_ferrumequinum2	Rousettus_aegyptiacus1	Rousettus_aegyptiacus2	Lonchorhina_aurita1	Phyllostomus_hastatus1	Vespertilio_sinensis1	Vespertilio_sinensis2	Vespertilio_sinensis3	Vespertilio_sinensis4	Vespertilio_sinensis5	Vespertilio_sinensis6	Vespertilio_sinensis7	Vespertilio_sinensis8	Vespertilio_sinensis9	Vespertilio_sinensis10	Vespertilio_sinensis11	Vespertilio_sinensis12	Pteropus_alecto1	Pteropus_alecto2	Pteropus_alecto3	Pteropus_alecto4	Lionycteris_spurrelli1	Sturnira_ludovici1	Rhinophylla_fischerae1	Carollia_perspicillata1
SLC25A33	209.724778	21.46765	11.290625	11.697634	26.176971	0	0	0	0	7.411979	3.944332	4.458543	0.87942	2.402147	0	0	0	0	1.181519	14.143406	0.564052	0	1.495146	0.816146	0	0.226442	0	0.364066	0	0	0	0	0	0	0	0	25.028128	61.359008	149.254349	14.123175
CFAP107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAD2L2	8.420949	0	0	20.147656	0	2.962025	0.408845	0	0	0	0	0	21.76807	20.504254	8.751435	7.188545	0.944021	2.860295	13.38986	8.053423	0	0	0	0	0	0	0	0	0	0	0	0	5.795094	18.092096	16.090336	14.075291	5.236927	6.904869	0	1.841458
DFFA	7.390089	11.687053	10.272315	7.701817	5.217197	10.44678	22.751793	0	0	20.636702	1.432771	1.539507	7.199916	3.778001	0	0	7.498488	8.791049	4.115643	11.299334	4.954619	8.425832	10.707846	8.172284	5.026676	6.948654	0.358036	13.450739	10.66097	7.259606	8.357545	4.357739	5.609563	10.583092	14.496082	9.32951	7.522404	48.819354	2.98505	5.894769
SSTR1	0.0719	1.566823	0.447329	0.510013	0.419918	0.713601	3.893385	0.422646	0.502325	0.835333	0.111536	0.0421	0	0.670122	0	0	1.003363	2.298612	0	0	0.399262	0.108648	0.62024	2.044928	0.305169	0.475881	0.041869	0.632959	0.53497	0.17636	1.349262	0.520198	2.102199	1.699719	0.749164	2.022734	0.053713	9.281154	0.622669	0.225077
CLEC14A	7.756022	26.522924	36.49908	20.075533	18.682778	3.326833	2.717278	1.593287	22.250624	4.577993	0.396731	0.80749	0.091558	8.53027	4.757038	3.524524	1.702053	1.325124	3.456383	1.21627	0	0	0	0	0	0	0	0	0	0	0	0	6.319729	9.659873	11.956775	9.827118	51.172433	5.767381	2.68069	3.287633
ATP23	12.610278	19.241809	16.418856	18.79467	24.88769	4.78206	2.893576	12.455878	48.175915	1.678971	0	0	0	0.242425	4.970014	3.090916	4.388517	3.218933	0	10.486417	0	0	0	0	0	1.691871	0	0.384455	0	0	0	0.29087	2.965942	4.385631	1.391141	1.61982	0	0.132969	0	0
MEST	2.102968	27.956239	42.122544	46.376841	46.373972	0	0	0	0	0.142871	0.602385	0.530004	0.43361	4.959935	0	0	0	0	0	2.531395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.737669	4.354264	0	5.500431
RPE	36.151944	49.340364	31.386799	8.45879	21.661529	0	0	0	0.247194	19.101634	2.920268	3.10429	1.978682	4.594283	0	0	0	0	3.579315	9.038177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.738472	15.187648	5.058646	9.730999
CTLA4	0	0	0.262	0	0.400564	0	0.360619	0	0	0	6.266918	7.352347	0	0	0	0	0.085043	0	0.05938	0	0.114168	0.21647	0.225796	0.231597	0	0.236221	0	0.374725	0	0.117642	0	0	0	1.106569	0.56999	0.248376	0	0.124808	0	0
MTCH2	131.902541	127.095568	143.611893	96.796231	121.507427	8.788701	15.005619	28.068913	61.774699	38.964161	117.520265	112.276862	83.572962	45.70225	18.38974	16.676197	34.654935	50.552523	89.0759	60.405582	0	0	0	0	0	0	0	0	0	0	0	0	15.737946	11.228088	15.457924	30.710019	57.528475	43.361304	50.404837	110.851867
API5	16.097218	65.848873	40.694672	25.449116	42.953601	17.489984	26.076994	11.196323	22.011508	13.186819	16.260386	18.113191	10.944182	20.459783	12.074867	7.648386	22.387077	23.457196	14.802967	14.660356	10.284694	9.829851	14.112976	12.392223	0	11.913674	0	14.049245	10.558153	10.424087	8.952571	0	12.54132	21.032469	24.806208	16.201422	17.776092	14.763344	16.183493	27.814948
ZSWIM7	15.211752	33.15719	46.300011	31.341361	31.333241	7.203034	21.482254	13.836516	14.751561	0	0	0	5.521445	0	7.292397	4.540875	19.49976	19.504394	0	0	5.337058	9.405935	11.53787	16.589135	14.009226	14.361211	19.414344	11.785101	12.264771	11.638014	8.207184	14.019386	0.949995	1.749673	2.321053	1.516119	39.425446	10.510782	2.22549	3.417014
HARBI1	0.747097	6.459236	3.912612	3.343927	3.844922	2.657743	2.27039	4.902549	8.397639	0.44557	0.732671	0.697084	2.441212	0.615032	1.02468	1.113828	4.641953	5.468928	0.434252	0	2.275581	0.623675	0.768787	0.381761	0	1.305804	0	1.390315	0.722867	0.888645	0.638803	0	1.571733	0.735118	2.944512	1.929573	0.186298	0.486597	0.302435	0.389842
SPTA1	0.034536	0	0	0	0	0	0.551573	0	0.027611	1.132392	0	0	0.096346	0.081357	0.100645	0	0.198087	0	0	0.571552	0.012129	0	0	0	0.01084	0	0	0.068065	0.014302	0.025007	0.033205	0.046172	0	0.018861	0	0.057204	0.241424	0.787837	0.065287	0
BLOC1S2	10.602058	35.629525	30.992354	28.13551	31.202104	0	0	22.766756	39.359022	13.674266	15.696622	11.477584	0	14.970833	14.833009	11.496089	0	0	24.512197	13.067136	5.309985	4.146928	8.664924	7.650342	2.948254	7.944629	2.162099	7.373332	10.328722	8.198499	2.643925	5.935427	4.569935	6.841236	11.21744	7.510794	0	0	0	0
SYPL1	0	0	0	0	0	8.27471	11.633627	39.424212	107.770065	0	0	0	40.861416	0	97.381879	79.346457	22.413132	27.643162	0	0	19.032735	27.480812	36.197667	42.174806	9.76802	21.438799	0.423061	20.62007	30.139272	27.743416	21.075851	6.558572	14.663022	18.12732	19.219268	13.581086	0	0	0	0
MRPS9	12.825811	45.80102	41.300513	12.950197	25.320975	0	0	0	0	21.295941	34.728213	35.493558	13.858965	8.06582	0	0	0	0	23.388602	12.493438	15.987303	14.68067	11.796103	15.934847	14.920001	21.31696	0.228686	13.969847	19.197331	19.032904	18.933572	11.109318	0	0	0	0	0.415779	0.091921	0	0.135354
C8orf82	15.996612	29.730173	28.933319	22.876255	32.343539	0	0	0	0	10.785391	17.347858	15.148235	22.302432	24.608899	0	0	0	0	12.482663	27.349416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.431392	36.383454	10.990714	16.070535
EEF1D	0.055243	0	0.178494	0.175587	0.296061	0	0	2.54561	0	0	0	0	0.964132	0	1.965833	0	4.572752	17.206928	0	0.482041	0.301841	0	1.732705	2.450402	0	0	0.421808	0	0	0.422084	0	0	6.232822	6.655636	10.926455	11.342744	0	0.738066	0.659452	5.365755
NSMCE2	0	0	0	0.48416	0	0	0	0	0	4.24401	0.981436	0.898945	12.942818	3.493425	0.179227	0	0	0	1.805581	2.224131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.760237	1.195984	0	0	0	0
LY6S	21.568155	12.837023	51.781362	1123.258488	607.140918	0	0	0	0	31.238963	0	0	0	0	0	0	0	0	0	31.392792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRAC1	6.133796	25.649255	31.246283	36.549016	36.514925	2.029895	5.848563	15.625976	124.463301	3.256294	6.141248	8.317208	13.346566	3.255996	5.272755	3.439324	4.048526	2.927624	1.451774	6.901331	8.010009	7.70915	7.250548	6.722436	2.773555	8.82168	1.440051	5.466671	10.874416	6.714421	5.283931	3.703404	1.81716	3.4761	4.419247	3.171518	3.864695	16.349967	6.096067	9.727433
COL22A1	0	0.215197	0.614907	0.036133	0.242016	0.066701	0.387807	0	0.047854	0	0	0	0.013595	0.03365	0.06598	0	0.330686	0.023009	0	0.559301	0	0	0.018495	0	0.033437	0.039245	0	0	0.683426	0.154318	0.682757	6.010603	0	0.479008	0.178715	0.017294	0.513132	0.011452	0	3.163707
IDO2	0	1.927262	2.651318	0	0	0	0	14.98315	33.802491	14.648854	0	0	79.056207	9.658589	38.972597	40.005519	0	0	24.430896	6.239955	41.268475	23.061745	58.377039	46.866377	13.294089	42.569585	0	52.267508	35.645488	40.349245	35.772416	7.979177	0	0	0	0	9.924826	39.540137	2.614063	8.606749
EMC2	21.516174	101.501545	89.364441	51.485596	80.480868	3.549341	10.854955	19.826263	155.721956	9.282452	15.551507	18.943127	18.664977	25.95556	29.584935	53.730386	9.403354	10.467614	7.96946	44.79083	32.980776	33.1782	22.540228	30.375857	20.194502	27.797864	12.951771	25.018071	32.275285	34.283157	31.239403	14.116755	6.234523	4.814271	7.847357	5.018594	29.281404	29.832016	27.157696	44.127846
ADAM2	0	0	0	0	0	0	0	0	0	0.092908	0	0	0	0	0	0	0.018812	0	0	0.031545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.241524	0	0	0	0
EBAG9	4.647763	37.640534	25.484929	17.625025	31.531021	5.566198	12.40805	16.90808	24.42295	2.304056	16.299812	16.693127	4.865641	13.735564	19.574458	16.845979	14.074682	6.10686	8.465462	25.345456	0	0	0	0	0	0	0	0	0	0	0	0	2.912476	4.484205	6.046763	5.84141	6.081934	7.214119	14.878775	5.889354
IDO1	0	0	0	0	0	0.100456	7.41218	0.346586	3.253241	0	0	0	0.250525	0	6.496455	0.367214	0	0	0	0	0.071436	0.067959	0.211876	0.21898	0.190967	0.22305	0	0.15798	0	0.294492	0.064933	0.054263	0	0	5.368536	0	0	0	0	0
NREP	1.526122	58.694971	34.213342	8.31451	14.583203	0	2.465788	0.176081	23.153487	0	0	0	1.080196	0.480836	0	0.32226	0	0	0	3.654607	0	0.396454	0	0.53324	1.303904	0	1.722254	0	0	0.214428	0.094674	0.316297	0	0	0	0	0.736295	0	0	0
SLC25A46	3.028716	0.834087	0.578692	2.869939	3.668039	4.599016	8.772192	9.083622	16.772597	4.299292	0	0	0	0.894054	9.747665	7.356455	17.939412	18.229463	0	14.202736	8.374933	9.484618	8.172863	10.456608	3.528739	9.837415	2.058291	5.8295	10.532872	8.960327	5.806231	2.496238	6.353373	11.29956	12.671838	11.65865	0	0.88168	0	1.906221
PPP1R11	108.970595	231.547215	229.336334	198.227445	226.160685	15.332786	23.368828	4.510227	7.071877	17.943735	59.029879	53.025239	15.395621	26.505779	24.673202	15.130431	18.602726	14.217186	26.737905	55.842724	42.17355	57.960626	32.374141	51.805341	51.288445	50.628362	145.736161	37.025039	58.944004	59.852718	57.484373	76.42481	9.235501	18.610394	14.652377	13.781077	13.526511	24.826022	17.141642	25.118824
GPR142	0	0	0	0	0	0	0	0	0.289379	0	0	0	0	0	0.100584	0.099409	0	0	0	0	0.072828	0	0	0	0	0	0	0.080501	0	0	0	0	0	0.347437	0.201437	0	0	0	0	0
AP2B1	7.411944	37.762976	44.963288	38.485299	32.575285	8.02489	14.004778	3.525435	8.395975	9.485984	0	0	3.461023	12.60868	11.359258	8.838511	5.969506	10.150863	5.056134	12.315118	4.130487	6.033757	6.187824	6.435977	2.083682	6.887671	0	6.153228	6.487498	7.83995	4.544618	0	11.218159	22.078948	16.543636	13.623438	14.001896	24.614173	7.419062	13.737796
RFFL	0	1.29081	0.235502	0	0.743431	2.390019	0	0	0	0	9.617635	8.670726	0	19.128206	6.925428	4.489643	0	0	14.858722	0	0	0	0	0	0	0	0	0	0	0	0	0	18.379489	44.766761	25.95849	25.892328	1.302724	1.511905	0.11725	0
SLFN14	0	0	0	0	0	0.107129	0.370659	0.466524	0.664311	0	0	0	0.328789	0	0.065208	0.012873	0.011239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.065045	0.059884	0.083418	0.012108	0	0	0	0
THSD7A	1.56512	6.873112	6.550018	1.548374	2.461278	0	0.0896	0.720553	8.482713	0.779369	1e-06	1e-06	0.400149	0	2.146763	1.449699	0.223251	0	1.255078	0.259395	0.051087	0.214842	0.562838	0.489861	0.021568	0.066002	0.010222	0.330415	0.536925	0.095661	0.100035	0.047438	0.454101	0.669083	1.495018	0.862408	0.169544	0	0.116185	1.350482
XCL1	0.16673	2.656987	4.044744	3.479408	1.874293	0.270246	0.35093	0	0	1.646055	0	0	1.255679	0.335903	0	0	0.233218	0.22792	0	5.696845	1.263406	0.236501	0.994284	3.746949	0	1.535128	1.157145	0.266928	1.442281	0.778915	0.985003	0.953084	2.484463	5.263759	10.379783	3.434932	1.716716	1.829211	0	0
MPZL1	2.065235	28.885411	29.872027	23.600204	24.104706	19.606834	24.027366	15.978359	28.342654	0.815435	5.906479	5.683628	7.018473	5.021786	130.164593	146.728329	1.288533	1.470869	0.325865	9.713934	24.700062	10.086107	5.771079	8.153484	12.424048	7.989779	12.790224	7.772735	11.174579	11.598738	13.895472	9.646101	25.081832	25.328576	29.577319	24.171449	4.581535	1.620597	9.387406	0.346859
BLZF1	0	0	0	0	0	1.280412	7.061186	3.885052	8.763416	0	0	0	16.922314	0	12.530405	9.842251	2.932482	5.787507	0	0	13.698765	16.129881	13.455202	12.815247	5.898444	10.678798	0.064268	11.137558	10.418999	18.826257	8.831391	2.546335	3.926874	8.721664	12.601234	8.153682	0	0	0	0
CD247	0	0	0	0	0	0.721643	0	0.437417	0.911336	0	0	0	0.159992	0.922568	0	0	0	0.593122	0	3.860317	1.072458	0.933871	0.618559	0.910364	1.03436	0.185563	0.129188	1.082195	0.521765	0.736804	0.567976	1.153287	1.79941	2.758348	3.081608	3.768578	0	0	0	0
WNT7A	0.3959	0	0	0.194892	0.138432	0	0	0	0	0	0	0	0	0	0.043007	0.042494	0	0	0.179536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.391828	0	0.04845	0
ORC2	0	0	0	0	0	2.563416	5.039672	7.667305	19.305783	0	0	0	1.863054	0	4.504286	3.140891	6.682799	9.284269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.015837	2.849475	3.656269	0	0	0	0
SDCBP	0	0	0	0	0	41.711138	49.03529	19.293544	126.701224	40.681663	0	0	43.156316	0	21.506716	26.892412	36.450042	49.047943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.681372	34.282274	55.103352	28.059053	0	0	0	0
CFLAR	3.868497	12.002683	13.904195	16.645863	9.416298	0	0	0	0	1.723888	0	0	14.923367	9.491135	4.352831	1.921949	4.685794	5.355512	3.806974	0.0492	43.478461	63.901723	48.909655	55.600442	23.940767	35.68179	2.883072	31.223515	43.498938	41.650691	40.493306	21.748006	0	0	1.161801	0.438385	0	0	10.765619	6.261716
PICALM	0	0	0	0	0	0	0	0	0	0	94.801506	87.683849	0	25.303445	0	0	0	0	31.678152	0	0	0	0	0	0	0	0	0	0	0	0	0	11.775809	15.312628	16.998532	10.558239	0	0	0	0
CCDC83	1.404181	0	0	0.726006	0.12884	0	0	0	0	0	0	0	0	0	0	0	0.023453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM126B	13.389298	27.49428	40.746447	11.333382	16.801179	3.249577	13.960233	2.182858	1.848832	11.284234	0	0	23.190812	1.999187	8.903258	9.15407	10.721875	11.250715	3.246955	10.143563	28.953405	25.425214	29.206152	36.484615	21.997815	45.112604	19.989567	32.697063	27.500846	32.766508	19.416076	19.140324	0.598959	2.660956	2.130057	3.919932	5.030214	4.593409	0	1.37502
LRRIQ1	0	0.070318	0.125768	0.021636	0.106816	0.065515	0	0	0.121855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016292	0	0.049412	0	0	0	0
MMADHC	84.845587	113.522379	109.996858	74.993807	119.475219	0	0	0	0	53.822214	43.707097	40.862888	30.125912	15.162412	0	0	0	0	31.025489	42.857987	128.325101	92.500979	124.729026	116.19526	74.474931	127.515168	10.233106	91.507642	112.362288	125.890538	111.997159	49.413345	0	0	0	0	57.607442	66.192925	143.283169	92.985855
CHCHD7	0	4.430779	2.848362	3.373204	1.081302	7.545804	19.934302	26.816517	14.223076	0	7.980944	10.691708	5.098068	4.818339	4.149755	2.159056	12.826132	7.733226	6.577379	17.883935	0	0	0	0	0	0	0	0	0	0	0	0	3.269494	4.186392	11.50841	6.235345	0	0.558597	1.056607	1.797282
CD163	28.209431	5.871746	7.649139	48.877722	14.182119	380.301976	101.255197	11.575382	85.568506	43.444917	142.667873	146.227288	12.001596	57.314253	47.346731	41.440504	36.415327	36.295278	35.104986	13.009448	0	0	0	0	0	0	0	0	0	0	0	0	74.232179	104.610262	110.777341	101.505199	37.244783	58.102657	13.71195	46.802783
PDE4DIP_1	0	0	0	0	0	0	0	8.826236	8.216136	0	0	0	3.298226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.994008	0.80558	1.590889	1.800456	0	0	0	0
SLC2A3	0	0	0	0	0	0.904307	3.38022	1.110929	1.745247	0.791508	3.525508	3.487865	0	0.601993	1.633685	0.481805	0.678949	1.209739	0.216068	0.77851	0	0	0	0	0	0	0	0	0	0	0	0	0.255356	0.216206	1.818329	0.227605	0	0	0	0.326586
OTUD7B	0	1.318759	0.756099	0.292412	0.251833	0	0	2.46896	6.696626	0	0.092223	0	1.919898	0.052836	4.487276	3.312406	0	0	0	4.499693	1.53306	1.353834	0.934728	2.190911	0	1.312166	0	0.95185	1.322849	2.005617	0.626602	0.557377	0	0	0	0	0	0	0	0
NUDCD2	0	0	0	0	0	7.268456	4.208813	9.146002	20.913814	4.808656	0	0.180438	15.265402	1.012811	11.250889	11.834072	6.457188	5.509142	0.520742	6.047577	0	0	0	0	0	0	0	0	0	0	0	0	10.498231	15.047105	26.626659	21.689438	0	0	0	0
RBM34	8.105302	19.160958	19.241801	15.615904	21.185871	5.448993	14.443684	23.631607	33.530263	3.663003	16.510429	17.104477	8.909779	33.496816	23.648283	18.772527	10.339631	13.232199	17.088051	10.959644	8.58176	8.524868	7.651269	8.213377	7.781595	9.244018	5.460384	5.16154	9.319572	10.581539	6.475012	5.58639	2.762868	4.440375	5.081279	4.669236	18.716721	14.226745	23.000512	9.770747
EFHC2	0	2.034603	2.369113	0.74918	2.410321	0	0	0	0	0.034404	0	0	0.098846	0	0	0	0	0	0.364618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.713298	0	0	0
FUNDC1	6.102152	36.365091	31.675468	17.458248	33.297706	0.744466	1.773777	7.544981	26.993888	2.60807	5.991589	8.185435	4.608585	7.184528	4.854416	4.97522	3.734084	4.773626	7.988823	8.651196	6.385123	5.406753	5.448866	7.158624	5.937806	7.970981	2.005423	4.484341	5.760244	6.299786	7.34986	3.982206	0.460967	0.727544	1.541807	1.086271	5.843749	5.007054	3.958158	7.311285
C10orf67	0.259313	0	0.195427	0	0.608648	0	0	0	0	0	0	0	0	0	0	0	0	0	0.261879	0	0	0	0	0.171476	0.074887	0.087367	0	0	0	0	0	0	0	0	0	0	0	0	0.048528	0
TINF2	0.092332	1.892168	5.066833	11.284212	7.764613	0.280876	0.120387	10.274342	9.075622	3.642187	18.295228	20.042101	3.962282	5.059116	5.343444	3.433477	2.131785	3.530989	3.718486	2.846138	0	0	0	0	0	0	0	0	0	0	0	0	5.148617	13.639581	8.171194	6.829762	14.764724	6.514236	5.286732	13.646738
TMPRSS11E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP51A1	135.973122	41.815588	45.394882	41.063265	40.985216	39.807932	63.622407	11.635869	20.383196	33.218513	49.485817	51.899824	106.144957	47.23288	30.005888	37.619234	46.315697	100.701699	17.700468	40.868319	42.729504	44.49265	36.641197	23.473099	22.828001	27.557837	39.462291	28.222482	40.390085	30.284789	18.818851	7.605236	0	0	0	0	284.574679	17.967273	61.877788	59.459332
NRCAM	0.295717	0.035583	0	0.10746	0.028087	0	0	0	0	0.009284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020832	0.031172	0	0	0	0.010577	0	0	0	0	0	0	0	0
NME8	0	0	0	0	0	0	0	0	0	0.026857	0	0	0	0	1.033524	2.644334	0.3916	0.455986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051359	0	0	0.096016	0
STARD3NL	10.087407	29.051889	29.921038	17.869799	23.313455	3.900431	10.537969	6.418713	18.944311	0	0	0	7.85296	0	5.57556	4.133015	21.94834	29.970823	0	0	3.289834	0	13.307138	3.157516	3.251065	3.666271	6.318575	0	0.647799	2.35956	3.162905	0.904311	3.969428	3.976636	7.709677	5.546736	9.213505	11.320206	2.250795	3.641483
SEPTIN2	43.1751	197.898269	175.828502	158.567199	132.250029	36.0726	42.228529	28.269641	102.7097	23.064221	0.519001	0.63909	22.12537	30.233944	34.00875	25.770945	31.083586	18.665844	0	13.023715	10.847665	8.30641	17.770608	13.713871	7.77043	12.083932	4.224805	12.524414	10.344064	11.399611	12.806513	5.3564	15.624939	36.216664	38.372285	25.376369	0	0.53155	0	0
PLPP3	174.392904	144.631886	126.032322	104.971225	113.26697	69.118601	76.395776	59.145004	83.562391	39.555071	97.819599	104.57258	62.115975	44.693697	68.010486	62.217785	39.825029	43.897932	55.27981	50.64914	64.596369	49.103381	58.670963	41.959782	39.098597	73.787561	11.324916	48.126603	49.238035	43.954607	52.368188	22.580937	51.440277	99.352803	31.422047	75.460159	201.83712	127.691252	110.180568	75.954227
DNAI4	0	5.591413	1.070732	1.120973	1.496138	0.203809	0.021162	0.440887	0.821085	0.158851	0	0.143325	0	0.355399	0.459499	0.635025	3.576037	5.643098	0.097984	0.023005	0.212528	0.11276	0.723541	0.34063	0.08437	0.04949	0.035239	0.132132	0.027803	0.438152	0.559853	0.107823	0.111279	0.163994	0.261723	0	0.108599	0.037811	0.020141	0
PSMD12	30.689882	62.077764	57.838539	58.158186	66.348805	15.716401	37.264327	26.645896	96.094011	21.971378	23.38384	22.248617	29.490032	30.64282	52.579329	43.555765	19.640794	20.069568	25.896225	14.347961	25.926296	31.278724	28.52602	31.493816	21.395619	30.044309	7.026156	26.267459	30.403013	30.368126	25.553181	14.117709	8.128663	17.787191	20.644449	14.440492	20.870749	17.1576	34.470888	31.287619
TRAPPC2	4.908141	30.568694	34.053881	20.651192	26.92821	0	0	15.832704	31.631588	0	0	0	0	4.242615	13.152922	14.246637	0	0	10.062824	0	0	0	0	0	0	0	0	0	0	0	0	0	2.646636	4.655304	9.867407	6.911722	5.005833	4.490535	2.157789	4.01972
REPS2	0	2.767613	2.751987	0	2.882962	0	0	0	0	0.157648	0	0	0.09347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.852574	0	0.865133	0
PSMB3	80.495181	152.222557	202.791297	231.825172	181.566458	164.664327	205.443628	143.128292	98.718105	62.424248	317.831916	321.147527	130.603705	167.44216	170.822707	133.71692	94.054403	132.867994	152.511326	109.350944	95.917055	165.523133	113.347179	134.793186	99.706798	157.364146	118.40682	109.29304	158.304102	139.913943	95.128364	136.846767	83.103045	144.795178	139.905855	117.490947	80.418638	82.152602	97.127534	126.366293
SLC1A1	0.846352	216.347227	103.553331	103.672945	114.703226	3.520763	1.624758	3.826121	38.785085	0.19747	0.077322	0.087551	0.456097	7.435738	13.29947	12.46778	1.555002	4.893487	64.91829	3.275545	0	0	0.183767	0.317085	0.110479	0.129152	0	0.068676	0	0	0	0	6.781133	4.997025	0.874978	2.787014	3.256348	7.465872	0.118419	1.516667
PTPN3	0	30.545274	17.079186	6.451366	0	3.612847	1e-06	2.106778	4.439522	0	3.417583	2.72479	10.839959	2.791554	0	0	2.844041	1e-06	1.889968	1.046127	0	0.550132	0	0	0	0	0	0	0	0	0.200711	0.118535	7.942611	16.411797	18.184508	14.723581	0	0	0	0
TGFBR1	8.653724	31.720516	25.328316	50.935588	32.434949	0	0	10.43801	15.667105	5.72514	6.024841	6.176404	3.74684	5.889757	0	0.400635	0	0	0.77864	4.225866	3.960643	2.218617	8.440441	5.379198	0.129741	1.748325	0	3.97226	2.861759	3.295933	0.86074	0	2.198167	3.723976	4.512367	4.298349	7.083079	4.919737	8.024202	2.235192
PUM3	0	0	0	0	0	2.232236	5.188755	16.738593	13.995278	0	0	0	10.735298	0	2.52344	1.643491	3.10745	2.967222	0	0	10.106339	5.736761	8.17381	6.270638	8.074345	6.717873	0	7.668078	8.791215	8.996308	5.335646	4.311771	1.912929	5.996657	10.414707	5.466872	0	0	0	0
PRSS38	0.094824	0	0	0	0	0	0	0	0	0	0	0	0	0.116833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAPK1	1.217335	22.884475	30.171462	30.558545	28.583093	15.381988	11.858336	7.021917	10.633003	0	4.563969	3.756053	0	0.292041	5.154139	3.148584	7.570142	4.372584	0.608274	0	0.456655	0.165079	2.7526	0.462301	0	0	0	0	0	0	0.447496	0	9.744861	15.399429	33.038192	18.465235	3.948386	1.321757	0.92166	7.198596
CYP2U1	2.219934	0	0.154806	0.182876	0.721234	3.181277	30.983911	51.821796	71.797875	0.544692	149.308988	142.475417	145.281023	39.30802	19.912382	16.694609	15.766356	16.480428	40.836175	79.671286	500.913377	912.411112	1988.961454	627.392541	687.823244	2716.377376	56.1833	284.664872	1478.608296	2287.441146	1737.292863	377.646994	1.495952	3.481771	1.920188	2.996653	0	0.813358	0	0
NRF1	1.552825	7.500846	6.41379	6.023274	6.952777	0	0	2.406635	4.135683	0.025727	3.833225	2.427906	0	2.612416	3.94495	1.75826	0.019381	0	0.98601	2.193859	2.052349	0.890383	1.598293	0	1.138369	1.47595	0	0	0.869415	1.698826	0	0.993613	0	0	0	0	0.841568	1.507075	1.994637	1.018788
TRIP13	0.300018	0	1.28496	1.080203	1.564324	1.547949	0.927658	0	0	0.467062	1.480441	1.036604	0	1.58067	0.741022	0	0.781292	0.485556	0	0.056234	33.652779	28.03847	30.00121	22.518189	10.501521	29.130392	0.044048	27.787676	16.761829	23.659795	16.891428	1.963715	0.714797	0.439474	1.631726	1.376956	1.052718	0.441266	0.07233	0.870692
RAD17	8.811834	25.415497	19.113295	13.305597	23.318025	5.928554	7.045547	9.079705	12.087553	3.401289	0	0	2.189777	4.756775	1.931184	2.939227	4.980997	3.613021	11.55293	0.217269	0	0	0	0	0	0	0	1.078203	0	0	0.378341	0	3.131285	3.234754	6.290454	6.266408	0	0	0	0
TAF9	69.79369	63.459945	53.068321	42.716742	39.732233	0	0	0	0	9.468557	0	0	8.386603	1.216661	0	0	0	0	0	18.763782	22.56074	15.596803	14.83859	14.941226	19.618671	25.812783	30.728844	22.292506	23.801339	31.453812	25.558638	21.996836	0	0	0	0	57.145716	106.335079	87.297435	228.548126
C7	17.962583	127.285234	105.545369	186.389101	317.368777	0	0	0	0	58.406103	0	0	0	43.070387	0	0	0	0	1.48171	98.483623	102.568604	41.517468	68.525561	73.355808	39.63553	92.171725	3.462231	91.260321	65.658324	63.463759	63.664207	34.211887	0	0	0	0	30.11217	8.344123	1.275711	6.986808
